1.000000000000000000e+00,1.305732484076433109e-01,1.000000000000000000e+00,1.566820276497696285e-01,9.823863360667670630e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.146496815286624088e-01,1.000000000000000000e+00,1.612903225806452123e-01,9.849095055558251266e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.146496815286624088e-01,1.000000000000000000e+00,1.520737327188940446e-01,9.758357998932506439e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.082802547770700535e-01,1.000000000000000000e+00,1.705069124423963800e-01,9.644330147023145727e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.783439490445859754e-01,9.575596816976128522e-01,1.566820276497696285e-01,9.681207239555534860e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.575596816976128522e-01,1.751152073732719361e-01,9.648211946237083003e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.082802547770700535e-01,9.575596816976128522e-01,1.705069124423963800e-01,9.654519869959726774e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.082802547770700535e-01,9.575596816976128522e-01,1.658986175115207962e-01,9.936920762773545635e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.566820276497696285e-01,9.711291183463536258e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.401273885350318715e-01,9.469496021220159543e-01,1.935483870967742714e-01,9.734096753845408179e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.797235023041475199e-01,9.852006404968702835e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.369426751592356661e-01,9.469496021220159543e-01,1.612903225806452123e-01,1.000000000000000000e+00,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.560509554140127042e-01,9.469496021220159543e-01,1.797235023041475199e-01,9.821437236158959694e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.560509554140127042e-01,9.469496021220159543e-01,1.566820276497696285e-01,9.783589693823087075e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.382488479262672931e-01,9.890824397108060051e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.797235023041475199e-01,9.574457761172304737e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.797235023041475199e-01,9.637051773497018470e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.178343949044585864e-01,9.469496021220159543e-01,1.843317972350231038e-01,9.664709592896310042e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.797235023041475199e-01,5.753311659954389867e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.273885350318471332e-01,9.469496021220159543e-01,1.428571428571428770e-01,5.728565189965549864e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.520737327188940446e-01,5.736328788393421085e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.178343949044585864e-01,9.469496021220159543e-01,1.428571428571428770e-01,5.742636712116067077e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.178343949044585864e-01,9.469496021220159543e-01,1.336405529953917370e-01,5.743607161919550563e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,9.469496021220159543e-01,1.520737327188940446e-01,5.762530933087486318e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305732484076433109e-01,8.790450928381964291e-01,1.382488479262672931e-01,5.770779756417100392e-01,7.322623828647926159e-01,0.000000000000000000e+00,0.000000000000000000e+00
