4.000000000000000222e-01,3.063829787234042534e-01,5.917119565217391353e-01,1.159420289855072200e-01,3.737795387010046655e-01,3.984263233190271647e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.063829787234042534e-01,4.857336956521738358e-01,1.304347826086956486e-01,7.933352200367906892e-01,9.113018597997138981e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.297872340425532567e-01,4.504076086956521618e-01,1.497584541062801922e-01,8.577897268996744762e-01,7.825464949928468972e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.957446808510638459e-01,4.286684782608695121e-01,1.400966183574879342e-01,8.560209424083770058e-01,8.276108726752504641e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.702127659574467877e-01,4.103260869565217295e-01,1.304347826086956486e-01,8.245365784632799899e-01,7.796852646638053885e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.744680851063829641e-01,4.001358695652173503e-01,1.545893719806763489e-01,8.325668600537710073e-01,8.426323319027181347e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.617021276595744350e-01,3.899456521739129711e-01,1.400966183574879342e-01,8.414461582000849482e-01,8.741058655221746188e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.787234042553191404e-01,3.743206521739130266e-01,1.400966183574879342e-01,8.425074288948635193e-01,8.741058655221746188e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.787234042553191404e-01,3.824728260869564855e-01,1.304347826086956486e-01,8.369180699023631709e-01,9.055793991416309918e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.787234042553191404e-01,3.770380434782608647e-01,1.256038647342994918e-01,8.139946228951465690e-01,6.609442060085837234e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.957446808510638459e-01,3.763586956521738913e-01,1.545893719806763489e-01,8.329206169520304570e-01,9.091559370529327389e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.170212765957447276e-01,3.756793478260869179e-01,1.642512077294684958e-01,8.084760152822980661e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.319148936170212671e-01,3.926630434782608092e-01,1.111111111111110911e-01,8.424366775152115627e-01,9.370529327610873649e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.595744680851064468e-01,4.042119565217391353e-01,1.739130434782607815e-01,8.508560916937880636e-01,5.901287553648069117e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.595744680851064468e-01,4.082880434782608647e-01,1.739130434782607815e-01,8.443823404556388690e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.936170212765958576e-01,4.089673913043477826e-01,1.642512077294684958e-01,8.461865006367623732e-01,7.482117310443491265e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.425531914893616747e-01,3.940217391304347561e-01,1.159420289855072200e-01,8.174614404980896643e-01,8.111587982832617616e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.957446808510639125e-01,4.116847826086956208e-01,1.642512077294684958e-01,8.207513796519032567e-01,5.901287553648069117e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.127659574468085069e-01,4.103260869565217295e-01,1.739130434782607815e-01,8.351139097212395557e-01,7.482117310443491265e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.042553191489362652e-01,4.055706521739130266e-01,1.690821256038646525e-01,8.499716994481392174e-01,7.482117310443491265e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.765957446808511522e-01,4.076086956521738913e-01,1.642512077294684958e-01,8.851351351351350871e-01,6.781115879828326642e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.851063829787235049e-01,4.354619565217391353e-01,1.932367149758453528e-01,9.320079241545209392e-01,6.702432045779684877e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.936170212765958576e-01,4.436141304347825387e-01,1.690821256038646525e-01,9.276567143059289977e-01,5.944206008583691192e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.148936170212766283e-01,4.551630434782608647e-01,1.594202898550723668e-01,9.542592330550446755e-01,7.052932761087268299e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.234042553191489811e-01,4.592391304347825387e-01,1.787439613526569382e-01,9.969576906749681999e-01,7.060085836909870682e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.106382978723405630e-01,4.639945652173912416e-01,1.690821256038646525e-01,9.631385312013583944e-01,6.223175965665236342e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.021276595744682103e-01,4.599184782608695676e-01,1.690821256038646525e-01,9.973821989528796061e-01,6.280400572246066515e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.808510638297872175e-01,4.578804347826086474e-01,1.497584541062801922e-01,9.840809395783217672e-01,6.580829756795422147e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.723404255319148648e-01,4.572010869565216740e-01,1.642512077294684958e-01,1.000000000000000000e+00,6.709585121602289481e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.702127659574469654e-01,4.395380434782608092e-01,1.449275362318840632e-01,9.548252440922597728e-01,6.459227467811158307e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.617021276595746127e-01,4.504076086956521618e-01,1.400966183574879342e-01,9.455214376680345367e-01,6.552217453505007061e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.744680851063830307e-01,4.565217391304347561e-01,1.690821256038646525e-01,9.691170227819442262e-01,7.145922746781115942e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.531914893617022599e-01,4.538043478260869179e-01,1.642512077294684958e-01,9.523843214942692148e-01,7.804005722460658490e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.404255319148936199e-01,4.524456521739130266e-01,1.497584541062801922e-01,9.393306919484929463e-01,6.437768240343347825e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.148936170212765617e-01,4.483695652173912416e-01,1.256038647342994918e-01,8.967029857082213784e-01,5.865522174535050537e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.319148936170212671e-01,4.510869565217390798e-01,1.594202898550723668e-01,9.263831894721947791e-01,6.459227467811158307e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.319148936170212671e-01,4.558423913043477826e-01,1.352657004830917775e-01,9.148860902787603333e-01,5.586552217453504277e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.574468085106383253e-01,4.646739130434781595e-01,1.256038647342994918e-01,9.340597141644262358e-01,6.537911301859800073e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.446808510638299072e-01,4.626358695652173503e-01,1.449275362318840632e-01,9.136833168246781822e-01,6.287553648068670009e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.276595744680852018e-01,4.633152173913042682e-01,1.352657004830917775e-01,8.814206877034101995e-01,7.010014306151645114e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.489361702127659726e-01,4.626358695652173503e-01,1.739130434782607815e-01,9.278689684448846453e-01,4.642346208869813640e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.446808510638297296e-01,4.442934782608695676e-01,1.400966183574879342e-01,9.214305928965615955e-01,5.922746781115879600e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.319148936170213116e-01,4.313858695652173503e-01,1.207729468599033629e-01,8.999575491722088261e-01,6.237482117310443330e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.489361702127659060e-01,4.307065217391304324e-01,1.352657004830917775e-01,9.091906042167822166e-01,7.067238912732475287e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.489361702127659060e-01,4.286684782608695121e-01,1.159420289855072200e-01,8.957832177727466094e-01,4.713876967095850801e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.531914893617020823e-01,4.300271739130434590e-01,1.545893719806763489e-01,9.289656148294891391e-01,4.949928469241773876e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.531914893617020823e-01,4.293478260869564855e-01,1.352657004830917775e-01,9.296377529361822267e-01,7.238912732474964695e-01,0.000000000000000000e+00,0.000000000000000000e+00
