5.652173913043477826e-01,7.357229647630618707e-01,6.485507246376811530e-01,6.708860759493670001e-01,4.800150200267023215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.357229647630618707e-01,6.485507246376811530e-01,2.151898734177215278e-01,1.627378170894526188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.521739130434782705e-01,3.213851761846900912e-01,2.342995169082125739e-01,1.518987341772151944e-01,1.689127169559412889e-01,4.597701149425287986e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.217391304347825942e-01,5.164034021871202196e-01,6.407004830917875093e-01,5.569620253164556667e-01,2.781834112149533245e-01,6.091954022988506356e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.017010935601457611e-01,6.461352657004830746e-01,1.518987341772151944e-01,4.641605473965287332e-01,3.448275862068965747e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.010935601458079813e-01,6.461352657004830746e-01,1.518987341772151944e-01,3.719125500667557205e-01,6.091954022988506356e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.496962332928310546e-01,6.455314009661836661e-01,1.518987341772151944e-01,5.105348798397865151e-01,6.896551724137930939e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.895504252733900274e-01,6.467391304347827052e-01,1.645569620253164167e-01,6.402912216288385583e-01,1.724137931034482873e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.798298906439854128e-01,9.782608695652174058e-01,1.645569620253164167e-01,6.706859145527369614e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.792223572296476330e-01,9.782608695652174058e-01,1.645569620253164167e-01,5.861356809078771546e-01,1.839080459770115195e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.786148238153097978e-01,9.782608695652174058e-01,1.645569620253164167e-01,4.940754339118825222e-01,1.839080459770115195e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.773997569866342383e-01,9.770531400966183666e-01,1.645569620253164167e-01,5.111189919893190936e-01,2.528735632183908288e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.773997569866342383e-01,9.432367149758453806e-01,1.645569620253164167e-01,4.961824098798398031e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.719319562575941651e-01,9.667874396135265336e-01,1.645569620253164167e-01,5.013768357810414189e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.713244228432563299e-01,9.667874396135265336e-01,1.645569620253164167e-01,4.907793724966623139e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.707168894289185501e-01,9.667874396135265336e-01,1.645569620253164167e-01,4.912591789052070390e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.731470230862697246e-01,9.667874396135265336e-01,1.645569620253164167e-01,4.895902870493992753e-01,2.298850574712643924e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.347826086956521618e-02,2.077764277035236695e-01,9.903381642512076866e-01,1.645569620253164167e-01,4.875250333778371331e-02,3.103448275862069269e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.826086956521739468e-01,2.618469015795868993e-01,9.891304347826087584e-01,2.151898734177215278e-01,4.203938584779706722e-01,5.747126436781609810e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.719319562575941651e-01,9.891304347826087584e-01,1.645569620253164167e-01,4.860021695594125557e-01,9.540229885057471826e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.695018226002430184e-01,9.836956521739130821e-01,1.645569620253164167e-01,4.448222630173565006e-01,1.149425287356321962e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.713244228432563299e-01,9.830917874396134515e-01,1.645569620253164167e-01,3.953813417890520987e-01,9.540229885057471826e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.707168894289185501e-01,9.824879227053140429e-01,1.645569620253164167e-01,4.774073765020027116e-01,9.540229885057471826e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.713244228432563299e-01,9.830917874396134515e-01,1.645569620253164167e-01,5.193174232309746285e-01,9.390804597701149503e-02,0.000000000000000000e+00,0.000000000000000000e+00
